BrandName,Details,Sizes,MRP,SellPrice,Discount,Category
de moza,solid regular fit silk womens festive wear pants - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",999.0,599.0,0.4,Indianwear
global desi,womens round neck printed top - off white,"['XL', 'Large', 'Small', 'X-Small', 'XX-Large']",1999.0,799.0,0.6,Indianwear
biba,printed band collar cotton womens straight fit dress - red,"['32', '34', '36', '38']",3999.0,2399.0,0.4,Indianwear
stop,printed mandarin collar a line fit womens kurta - lilac,"['S', 'M', 'L', 'XL', 'X-Small', 'XX-Large']",999.0,499.0,0.5,Indianwear
juniper,round neck crepe flared womens lehenga choli set - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",4799.0,2639.0,0.45,Indianwear
juniper,bandhani mandarin collar straight fit womens kurta - indigo,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1699.0,679.0,0.6,Indianwear
vastranand,solid zari crepe festive wear womens regular saree - black,['Nan'],3000.0,1500.0,0.5,Indianwear
varanga,viscose rayon womens casual trousers - white,"['Medium', 'Small', 'XX-Large']",1399.0,769.0,0.45,Indianwear
varanga,mandarin collar art silk womens indian wear sets - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",4399.0,2199.0,0.5,Indianwear
varanga,zari v- neck velvet designer womens ethnic set - magenta,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",6999.0,2449.0,0.65,Indianwear
haute curry,printed short length casual wear assymetrical tunic with print - peach,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",899.0,449.0,0.5,Indianwear
global desi,womens viscose rayon tie up neck kurta - mint,['Small'],1999.0,799.0,0.6,Indianwear
stop,womens printed knee length casual wear kurta - blue,"['S', 'X-Small']",799.0,399.0,0.5,Indianwear
indya,embroidered mesh boat neck womens regular fit top - green,"['Medium', 'X-Large', 'XX-Large']",1600.0,800.0,0.5,Indianwear
aurelia,printed round neck straight womens kurta - yellow,['XX-Large'],1299.0,649.0,0.5,Indianwear
varanga,embellished cotton round neck womens calf length kurta - black,['Small'],2999.0,749.0,0.75,Indianwear
global desi,womens round neck printed gown - off white,"['XL', 'Large', 'Medium', 'Small', 'XX-Large']",3299.0,1319.0,0.6,Indianwear
aurelia,round neck cotton womens knee length kurta - orange,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1199.0,839.0,0.3,Indianwear
biba,printed cotton round neck womens kalidar kurta - navy,"['32', '34', '36', '38', '40']",1799.0,1259.0,0.3,Indianwear
janasya,poly crepe womens kurta - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",1399.0,699.0,0.5,Indianwear
janasya,solid rayon v neck womens kurta palazzo set with dupatta - olive,"['X-Small', 'XX-Large']",3699.0,2034.0,0.45,Indianwear
ziyaa,floral round neck polyester womens salwar kurta and dupatta set - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1762.0,1233.0,0.3,Indianwear
ziyaa,floral round neck polyester womens ethnic set - maroon,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",3598.0,1439.0,0.6,Indianwear
ziyaa,printed rayon mandarin womens straight kurta - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1602.0,640.0,0.6,Indianwear
infuse,printed rayon mandarin neck womens a-line kurta - coral,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1699.0,509.0,0.7,Indianwear
kashish,embroidered mandarian collar straight fit womens kurta - grey,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1999.0,999.0,0.5,Indianwear
global desi,round neck flared womens kurta - wine,"['XL', 'Large', 'Medium', 'Small', 'X-Small', 'XX-Large']",2499.0,1999.0,0.2,Indianwear
ziyaa,floral round neck rayon womens ethnic set - multi,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",3063.0,1225.0,0.6,Indianwear
stop,womens solid knee length casual wear straight kurta - navy,"['S', 'M', 'L', 'X-Large', 'X-Small', 'XX-Large']",899.0,449.0,0.5,Indianwear
indya,regular ankle length georgette womens sari skirt - purple,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",3200.0,2560.0,0.2,Indianwear
biba,printed round neck cotton womens kurta palazzo - white,"['32', '34', '36', '42']",3999.0,2799.0,0.3,Indianwear
haute curry,printed rayon round neck womens regular dress - maroon,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1499.0,749.0,0.5,Indianwear
myshka,checks cotton regular fit womens casual trousers - grey,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1399.0,489.0,0.65,Indianwear
myshka,printed cotton blend round neck womens kurta palazzo set - grey,"['', 'Medium', 'Small', 'X-Large', 'XX-Large']",6899.0,1724.0,0.75,Indianwear
ziyaa,printed polyester round neck womens straight kurta - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1931.0,772.0,0.6,Indianwear
myshka,printed round neck womens tunic - multi,"['', 'Medium', 'Small', 'X-Large', 'XX-Large']",2499.0,749.0,0.7,Indianwear
myshka,printed round neck womens kurti - multi,"['', 'Medium', 'Small', 'X-Large', 'XX-Large']",3999.0,799.0,0.8,Indianwear
indya,printed georgette round neck womens top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1500.0,750.0,0.5,Indianwear
yuris,printed cotton round neck regular fit womens kurta palazzo set - white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2799.0,1119.0,0.6,Indianwear
janasya,womens black cotton kurta (jne2170) - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1899.0,949.0,0.5,Indianwear
stop,embroidered rayon round neck womens regular tunic - mustard,"['XL', 'Large', 'Medium', 'Small', 'XX-Large']",1299.0,649.0,0.5,Indianwear
juniper,printed silk blend mandarin womens regular fit kurta - natural,['X-Small'],2999.0,1799.0,0.4,Indianwear
varanga,round neck womens kurta - pink,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1999.0,999.0,0.5,Indianwear
vastranand,floral zari linen festive wear womens regular saree - black,['Nan'],3475.0,1911.0,0.45,Indianwear
juniper,solid rayon regular fit womens casual pants - gold,"['Large', 'Medium', 'X-Small']",1049.0,786.0,0.25,Indianwear
varanga,linen blend traditional womens saree - green,['Nan'],1799.0,899.0,0.5,Indianwear
juniper,womens dark grey chanderi embroidered 2 piece kurta with cambric lining - dark grey,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",3099.0,1394.0,0.55,Indianwear
vastranand,stripes zari silk festive wear womens regular saree - pink,['Nan'],3500.0,1925.0,0.45,Indianwear
varanga,gotta patti round neck straight designer womens kurtas - red,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2799.0,699.0,0.75,Indianwear
vastranand,solid zari polyester blend festive wear womens regular saree - grey,['Nan'],4500.0,2250.0,0.5,Indianwear
kashish,womens embroidered calf length occasion wear kurta - pink,"['Medium', 'Small', 'X-Small']",1599.0,799.0,0.5,Indianwear
amukti,stripes mandarin regular fit womens kurti - white,['Large'],1299.0,909.0,0.3,Indianwear
global desi,womens printed round neck kurta - teal,"['XL', 'Large', 'Medium', 'Small', 'X-Small']",1999.0,799.0,0.6,Indianwear
janasya,solid cotton lycra casual wear womens stitched blouse - pink,['Nan'],1029.0,514.0,0.5,Indianwear
haute curry,printed flex round neck womens regular top - pink,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",899.0,449.0,0.5,Indianwear
myshka,solid cotton regular fit womens casual trousers - off white,"['Medium', 'Small', 'X-Large', 'XX-Large']",1399.0,489.0,0.65,Indianwear
aurelia,solid band with v cotton blend womens knee length kurta - peach,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1399.0,979.0,0.3,Indianwear
indya,embroidered georgette scoop neck womens flared tunic - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",3500.0,2800.0,0.2,Indianwear
neerus,embroidered round neck muslin womens a-line kurta - green,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2499.0,1499.0,0.4,Indianwear
indya,printed square neck regular fit womens kurta - brown,"['Medium', 'Small', 'X-Large', 'XX-Large']",2100.0,1680.0,0.2,Indianwear
haute curry,round neck rayon womens dress - mustard,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1499.0,749.0,0.5,Indianwear
stop,fitted full length cotton lycra womens leggings - mustard,"['S', 'M', 'L', 'X-Large', 'X-Small']",499.0,349.0,0.3,Indianwear
ziyaa,floral round neck polyester womens ethnic set - cream,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2433.0,973.0,0.6,Indianwear
ziyaa,geometric round neck rayon womens ethnic set - peacock,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2632.0,1052.0,0.6,Indianwear
janasya,womens dark green poly crepe kurta with attached jacket (jne3387) - green,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1699.0,594.0,0.65,Indianwear
janasya,floral crepe round neck womens straight fit kurta - olive,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1299.0,519.0,0.6,Indianwear
myshka,solid cotton round neck womens regular kurta - red,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1799.0,539.0,0.7,Indianwear
kashish,embroidered round neck straight fit womens kurta - sea green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",1599.0,799.0,0.5,Indianwear
ziyaa,printed crepe mandarin womens straight kurta - pink,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1556.0,622.0,0.6,Indianwear
kami kubi,embroidered silk blend womens ethnic set - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",4999.0,1999.0,0.6,Indianwear
janasya,sequins georgette party wear designer womens sarees - green,['Nan'],3859.0,1350.0,0.65,Indianwear
ziyaa,floral round neck rayon womens ethnic set - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2565.0,1026.0,0.6,Indianwear
janasya,round neck poly muslin designer womens salwar suits - purple,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XXX-Large']",4398.0,1979.0,0.55,Indianwear
global desi,solid viscose straight fit womens trousers - pink,"['XL', 'Large', 'Medium', 'Small', 'X-Small']",1899.0,1519.0,0.2,Indianwear
global desi,geometric polyester round neck womens flared tunic - blue,"['XL', 'Large', 'Medium', 'Small', 'X-Small', 'XX-Large']",2499.0,1999.0,0.2,Indianwear
janasya,bandhni silk mandarin womens kurta palazzo set with dupatta - pink,"['Large', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",4598.0,2528.0,0.45,Indianwear
aurelia,printed viscose mandarin womens flared dress - olive,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",2599.0,1819.0,0.3,Indianwear
biba,printed round neck modal womens kurta palazzo set - mustard,"['32', '34', '36', '38', '42']",3299.0,1979.0,0.4,Indianwear
aurelia,printed band neck with slit straight womens kurta - blue,"['X-Large', 'XX-Large']",1499.0,749.0,0.5,Indianwear
haute curry,printed round neck rayon womens flared cowl dress - turquoise,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",999.0,499.0,0.5,Indianwear
global desi,chevron polyester halter neck womens top - pink,"['XL', 'Large', 'Medium', 'Small', 'XX-Large']",2299.0,1839.0,0.2,Indianwear
janasya,womens black poly crepe jacket style kurta (jne2049) - black,"['Medium', 'Small', 'X-Small', 'XX-Large', 'XXX-Large']",1549.0,619.0,0.6,Indianwear
kashish,embroidered round neck viscose blend womens festive set - gold,"['Large', 'Medium', 'Small', 'X-Large']",3999.0,1999.0,0.5,Indianwear
juniper,cambric boat neck womens crop top and palazzo set - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",3799.0,1899.0,0.5,Indianwear
varanga,round neck womens kurta - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1799.0,809.0,0.55,Indianwear
juniper,printed rayon round neck womens straight kurta - yellow,"['Large', 'Medium', 'Small', 'X-Large']",1699.0,1019.0,0.4,Indianwear
juniper,womens mustard cambric placement printed tiered ethnic dress - mustard,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2899.0,1449.0,0.5,Indianwear
juniper,womens mustard chanderi gold foil print 2 piece layered kurta with poly crepe lining - mustard,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",3549.0,1419.0,0.6,Indianwear
amukti,ankle length rayon womens kurta - blue,"['XX-Large', 'XXX-Large']",1049.0,524.0,0.5,Indianwear
biba,printed round neck cotton womens kurta pants - multi,['34'],3999.0,2799.0,0.3,Indianwear
varanga,black and gold boho print tunic with 3/4th sleeves - black,"['X-Large', 'XX-Large']",1999.0,799.0,0.6,Indianwear
varanga,gotta patti printed cotton round neck womens regular fit kurta - yellow,"['Medium', 'Small']",3599.0,1259.0,0.65,Indianwear
juniper,ethnic motifs cambric round neck a-line womens tunic - cream,['Small'],1499.0,899.0,0.4,Indianwear
biba,printed band collar flared womens kurta - indigo,"['32', '34', '36', '38', '40']",2999.0,2399.0,0.2,Indianwear
stop,womens free size printed dupatta - green,['Nan'],599.0,299.0,0.5,Indianwear
ziyaa,printed round neck crepe womens ethnic set - pink,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2844.0,995.0,0.65,Indianwear
janasya,embroidered round neck silk womens calf length kurta - mustard,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",1599.0,799.0,0.5,Indianwear
biba,printed band collar straight fit womens kurta - red,"['32', '34']",1999.0,1199.0,0.4,Indianwear
aurelia,printed round neck polyester womens flared dress - navy,"['Large', 'Small', 'X-Large', 'X-Small']",1899.0,949.0,0.5,Indianwear
stop,womens printed knee length casual wear kurta - blue,"['S', 'M', 'L', 'XL', 'X-Small', 'XXX-Large']",799.0,399.0,0.5,Indianwear
ziyaa,floral round neck rayon womens ethnic set - grey,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2263.0,905.0,0.6,Indianwear
zink london,floral polyester womens ankle length palazzo - blue,"['Large', 'Small', 'X-Large']",1799.0,1079.0,0.4,Indianwear
myshka,checks cotton regular fit womens casual trousers - white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1399.0,489.0,0.65,Indianwear
suti,printed rayon mandarin womens regular kurti - coral,"['Large', 'Medium', 'X-Large']",1899.0,1519.0,0.2,Indianwear
janasya,solid rayon mandarin womens kurta palazzo set with dupatta - magenta,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",3199.0,1279.0,0.6,Indianwear
kami kubi,stripes v neck cotton womens flared dress - navy,"['Large', 'Medium', 'X-Large', 'X-Small']",1999.0,899.0,0.55,Indianwear
aurelia,dyed cotton womens ethnic set - navy,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1999.0,1399.0,0.3,Indianwear
indya,printed viscose round neck womens regular fit tunic - maroon,"['Large', 'Medium', 'Small', 'X-Small']",2850.0,1425.0,0.5,Indianwear
de moza,solid boat neck polyester womens top - bottle green,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",799.0,479.0,0.4,Indianwear
w,printed viscose mandarin womens calf length kurta - blue,"['8', '10', '12', '16']",1999.0,1499.0,0.25,Indianwear
global desi,womens printed pants suit - pink,"['XL', 'Large', 'Medium', 'X-Small', 'XX-Large']",3499.0,1049.0,0.7,Indianwear
aurelia,printed band with placket straight womens kurta - orange,['X-Large'],2199.0,1099.0,0.5,Indianwear
de moza,jacquard polyester boat neck womens crop top - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1099.0,659.0,0.4,Indianwear
juniper,solid cotton regular fit womens full length palazzos - black,"['5X-Large', 'X-Large']",1699.0,849.0,0.5,Indianwear
myshka,solid round neck womens kurti - red,"['Medium', 'Small', 'X-Large', 'XX-Large']",5999.0,1799.0,0.7,Indianwear
janasya,printed chiffon festive wear designer womens sarees - peacock,['Nan'],2249.0,899.0,0.6,Indianwear
ziyaa,floral round neck crepe womens ethnic set - peach,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",2492.0,872.0,0.65,Indianwear
indya,printed georgette v neck womens regular kurta - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2600.0,1300.0,0.5,Indianwear
indya,embroidered boat neck silk blend womens regular dress - green,"['Medium', 'Small']",3400.0,2720.0,0.2,Indianwear
janasya,solid cotton lycra casual wear womens stitched blouse - black,['Nan'],969.0,484.0,0.5,Indianwear
ziyaa,solid crepe round neck womens straight kurta - pink,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1489.0,595.0,0.6,Indianwear
kashish,embroidered v neck flared fit womens kurta - grey,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1799.0,899.0,0.5,Indianwear
global desi,v neck flared womens kurta - yellow,"['Large', 'Medium', 'XX-Large']",2299.0,1839.0,0.2,Indianwear
and,solid chiffon round neck womens ethnic set - black,"['10', '12', '14']",3699.0,2589.0,0.3,Indianwear
de moza,jacquard polyester boat neck womens crop top - red,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1099.0,659.0,0.4,Indianwear
myshka,printed cotton regular length womens casual palazzo - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1999.0,599.0,0.7,Indianwear
global desi,solid viscose v neck womens regular kurta - sage,"['XL', 'Large', 'Medium', 'Small', 'X-Small']",2599.0,1689.0,0.35,Indianwear
stop,womens free size printed dupatta - fuschia,['Nan'],599.0,299.0,0.5,Indianwear
janasya,womens peach poly crepe kurta with dhoti pant (set187) - peach,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large', 'XXX-Large']",2299.0,1149.0,0.5,Indianwear
global desi,geometric viscose y neck womens crop top - sage,"['XL', 'Large', 'Medium', 'Small', 'X-Small', 'XX-Large']",1699.0,1359.0,0.2,Indianwear
yuris,printed round neck cotton womens a-line ethnic dress - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1999.0,899.0,0.55,Indianwear
yuris,gotta patti round neck cotton womens kurta palazzo set - white,"['Large', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",3999.0,1399.0,0.65,Indianwear
ziyaa,stripes rayon round neck womens straight kurta - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large', 'XXX-Large']",1943.0,777.0,0.6,Indianwear
